time,open,high,low,close,Volume,Futures Open Interest,Crypto Open Interest (열기),Crypto Open Interest (고가,Crypto Open Interest (저가),Crypto Open Interest (닫기),Funding Rate
1762262100,103793.8,103933.8,103513.2,103639.1,1706.322,,78118.479,78118.479,78070.923,78096.397,0.008828
1762263000,103639.2,104191,103607.3,104139.4,2214.271,,78096.087,78325.335,78091.372,78325.335,0.008657000000000001
1762263900,104139.4,104139.4,103820.7,103870,956.665,,78325.38,78341.035,78298.688,78315.351,0.008102
1762264800,103870.1,103999,103660.3,103848.1,1275.35,,78315.664,78348.172,78265.038,78348.172,0.007732
1762265700,103848.1,103930.6,103653.6,103733,1060.497,,78346.81,78362.514,78319.613,78338.881,0.007283
1762266600,103733,103930.2,102870,103886.4,10820.594,,78366.495,78810.756,78354.863,78383.511,0.007673000000000001
1762267500,103886.4,104651.2,103781,104458.4,6461.7,,78384.858,78468.336,78176.631,78190.117,0.008118
1762268400,104458.4,104800,104010.3,104038.9,4471.898,,78226.727,78263.683,78113.494,78113.494,0.007834
1762269300,104038.9,104800,104038.9,104420.1,2998.707,,78098.594,78136.176,77998.586,78118.739,0.007485
1762270200,104420.1,104420.1,103921.8,104078.9,2294.71,,78118.222,78118.222,77915.185,77966.19,0.006627
1762271100,104078.9,104078.9,103136.3,103157.7,4407.337,,77983.737,77983.737,77750.652,77770.177,0.0063
1762272000,103157.7,103474.1,102942.2,103039.5,3487.484,,77769.219,77970.846,77762.654,77966.596,0.00639
1762272900,103039.6,103164.9,102456,102701.4,6374.615,,77964.756,78020.508,77609.563,77953.364,0.006693
1762273800,102701.3,103000,102532,102627.9,3526.486,,77975.59,78062.979,77850.723,78054.267,0.007337
1762274700,102628,102751.7,102110,102227.4,5178.955,,78044.09,78055.277,77935.636,78029.264,0.007713
1762275600,102227.4,102227.4,101200,101307.9,10523.034,,78039.398,78224.001,77869.985,78223.186,0.007643
1762276500,101307.9,101540,100725,101318.1,9674.801,,78250.881,78721.916,78250.881,78612.641,0.008042
1762277400,101318.1,101934.2,101238.4,101326.8,5089.001,,78630.758,79108.175,78630.758,79104.999,0.007907
1762278300,101326.8,101461.9,101045.6,101074.8,2479.099,,79101.398,79168.029,79055.471,79055.471,0.008103
1762279200,101074.8,101108.8,100585,100777.3,4899.841,,79052.257,79201.787,78944.424,79168.511,0.008572
1762280100,100777.4,100868,100250,100668.8,6755.517,,79154.622,79523.753,79015.589,79471.314,0.008852
1762281000,100668.8,101233.7,99980,101233.6,8744.447,,79474.408,79988.564,79418.16,79691.047,0.00956
1762281900,101233.6,101469.5,100500,101317.3,4406.696,,79686.576,79809.912,79648.654,79668.816,0.01
1762282800,101317.3,101522.6,100850.6,101358.7,3121.174,,79678.223,79718.841,79626.514,79626.514,0.01
1762283700,101358.7,101674.6,101129.4,101246.5,2472.252,,79631.091,79666.874,79594.474,79630.224,0.01
1762284600,101246.5,101389.3,100618.5,100781.5,2301.958,,79635.708,79641.584,79494.978,79494.978,0.009521
1762285500,100781.5,100953.1,100367.9,100507,2866.203,,79493.366,79824.529,79493.366,79794.973,0.009493
1762286400,100507,100727.9,100230.1,100481.3,2218.672,,79810.683,79878.256,79750.557,79860.144,0.009833
1762287300,100481.2,100595.8,99482.6,100493.4,11336.73,,79865.337,79877.772,79515.425,79676.275,0.009207
1762288200,100493.4,101077.2,99964.1,100868.4,4132.989,,79674.013,79703.488,79494.768,79700.085,0.009508
1762289100,100868.4,101007,100474,100710.1,2606.279,,79692.684,79709.831,79593.394,79647.7,0.009182
1762290000,100710,100793.8,100202.1,100253.1,2626.91,,79640.49,79717.074,79602.221,79697.789,0.008728
1762290900,100253.1,100353.1,99678.7,99874.8,3231.003,,79859.712,79870.776,79774.637,79849.468,0.007876
1762291800,99874.8,99904.4,98888.8,99260.1,7738.64,,79849.658,79868.405,79706.074,79733.124,0.006801
1762292700,99260.1,100313.9,99080.4,100274.1,4373.161,,79747.601,79942.799,79731.446,79942.799,0.007248
1762293600,100274.2,101000.8,100043,100871.9,4454.136,,79910.735,79950.608,79721.242,79729.98,0.007743
1762294500,100872,101300,100812.1,101107.8,3898.754,,79719.98,80344.059,79705.703,80214.815,0.008014
1762295400,101107.8,101859.5,101004,101143,3728.511,,80224.28,80298.73,80079.476,80148.689,0.008153
1762296300,101142.9,101359.6,100836.7,101260.2,1590.631,,80138.93,80414.976,80134.014,80402.076,0.007838000000000001
1762297200,101260.3,101544.6,100850.3,101228.2,2369.766,,80405.762,80639.324,80405.762,80639.324,0.007635
1762298100,101228.3,101317.6,100964.9,101191.8,1380.373,,80704.083,80871.593,80666.995,80871.282,0.007378999999999999
1762299000,101191.8,101357.5,101048,101357.5,1019.113,,80873.307,80873.307,80803.434,80841.818,0.007263
1762299900,101357.5,101697,101280.9,101450.3,3379.19,,80848.165,81322.626,80848.165,81002.158,0.007220000000000001
1762300800,101450.2,101700,101020.1,101063.1,2831.798,,81000.703,81556.343,80973.715,81547.835,0.006470999999999999
1762301700,101063.1,101458.2,100907.6,100927.4,1909.791,,81534.1,81549.282,81408.375,81545.967,0.0059240000000000004
1762302600,100927.5,101045.8,100336.2,100348.2,2481.003,,81527.295,81533.3,81273.067,81313.542,0.005259000000000001
1762303500,100348.3,100686,100308,100522.9,1410.212,,81312.822,81343.682,81211.503,81230.174,0.0054150000000000005
1762304400,100523,100599,100000,100333,2124.017,,81237.996,81254.549,81135.219,81168.819,0.005232
1762305300,100333,100339.9,99039.8,99087.8,5222.581,,81172.524,81254.296,81081.364,81189.1,0.004452
1762306200,99087.8,99549.9,98909.7,99302.3,6183.091,,81208.125,82642.245,81201.615,82640.311,0.004354
1762307100,99302.3,100988.1,99210.8,100722.1,6296.698,,82675.241,83100.305,82667.326,82899.631,0.005546
1762308000,100722.1,101546.9,100713.5,101083.4,5931.079,,82921.861,83517.976,82900.684,83517.976,0.0063490000000000005
1762308900,101083.4,101475.6,100873.2,101247.6,3345.34,,83525.746,83806.712,83525.719,83805.362,0.007232
1762309800,101247.5,101692.5,101105.7,101692.5,5221.536,,83824.266,85139.784,83824.266,85071.024,0.008472
1762310700,101692.5,101918.1,101216.8,101633.7,3040.521,,85033.238,85054.33,84652.203,84660.942,0.008938999999999999
1762311600,101633.8,101857,101405.1,101673.2,2972.273,,84660.492,84712.18,84535.777,84606.969,0.008823
1762312500,101672.6,102088,101456.6,102061.8,2238.051,,84605.901,84642.342,84496.094,84586.031,0.008615
1762313400,102061.9,102195.9,101801.4,102163,1921.721,,84593.786,84656.967,84593.786,84633.603,0.008465
1762314300,102163.1,102222,101923.7,102094.8,2387.432,,84640.94,85067.077,84640.94,85063.246,0.008161
1762315200,102094.8,102212.3,101853.2,101899.4,1794.316,,85060.771,85211.772,85036.878,85196.897,0.008501
1762316100,101899.4,101964.5,101513,101540.1,1944.197,,85203.898,85371.653,85201.332,85322.799,0.008659
1762317000,101540.1,102088,101481.1,102016.4,1572.609,,85313.63,85415.834,85278.932,85415.834,0.009115
1762317900,102016.5,102151.2,101743.1,101952.1,967.025,,85421.349,85514.471,85421.349,85494.968,0.008958
1762318800,101952.1,102326.4,101905,102209.1,2894.212,,85490.403,85508.315,85208.128,85211.083,0.008695999999999999
1762319700,102209.1,102278.3,101617.4,101825.7,2039.599,,85218.462,85286.321,84959.234,84959.234,0.007698
1762320600,101825.7,102000,101678.5,101739.4,1073.971,,84963.163,85029.236,84937.223,85029.236,0.0071719999999999996
1762321500,101739.5,101782.7,101536.8,101768.2,868.221,,85028.462,85121.309,85028.462,85074.528,0.006378
1762322400,101768.1,101775.2,101433.3,101616.5,1578.77,,85066.457,85066.58,84704.338,84799.753,0.005797
1762323300,101616.5,101889.4,101479.1,101864.5,1215.459,,84796.849,84894.24,84796.661,84883.913,0.005371
1762324200,101864.5,102022.7,101663.4,101836.4,1085.423,,84886.685,84911.383,84806.183,84806.183,0.004717
1762325100,101836.4,102094.7,101766.2,102068.8,745.921,,84806.055,84806.055,84706.281,84707.148,0.004495
1762326000,102068.8,102100,101698.1,101880.1,683.683,,84701.264,84701.264,84629.585,84638.84,0.003974
1762326900,101880,101890.4,101552,101769.6,773.648,,84639.306,84641.94,84612.409,84641.94,0.003503
1762327800,101769.6,101919,101699.1,101893.9,624.022,,84640.383,84640.383,84528.633,84528.633,0.0029519999999999998
1762328700,101893.9,102100,101811.5,101946.1,1127.272,,84524.368,84524.368,84408.615,84477.796,0.0028309999999999997
1762329600,101946.2,101946.3,101595,101670.8,1876.734,,84401.556,84431.445,84338.789,84338.789,0.00255
1762330500,101670.8,101689.7,101131,101381.4,3104.378,,84332.901,84332.901,83917.308,83938.829,0.002634
1762331400,101381.4,101738.8,101286.3,101459.4,1242.91,,83938.818,84024.687,83925.969,84022.744,0.002873
1762332300,101459.3,101819.3,101163.8,101650.8,2319.581,,84021.348,84041.139,83775.508,83875.154,0.003147
1762333200,101650.7,102174.9,101561.8,101865.9,2003.202,,83873.739,83978.904,83809.793,83905.362,0.003592
1762334100,101865.9,102020.7,101553.6,101847.8,1073.232,,83905.409,83909.306,83767.469,83768.335,0.003863
1762335000,101847.7,101965.2,101700,101894.5,504.087,,83771.327,83775.333,83757.569,83759.935,0.003878
1762335900,101894.4,101980,101677.4,101949.5,789.151,,83757.724,83757.724,83567.691,83581.265,0.004021
1762336800,101949.6,101949.6,101654,101710.1,651.533,,83580.805,83580.805,83511.594,83512.28,0.003951
1762337700,101710.1,101812.4,101574.1,101754.2,906.299,,83512.256,83515.558,83429.194,83430.501,0.0037459999999999998
